8.9,1
9.41,1
10.01,1
10.05,1
10.19,1
9.03,1
9.58,1
9.76,1
9.08,1
9.45,1
10.37,1
9.66,1
9.96,1
9.88,1
9.92,1
9.91,1
10.87,1
10.63,1
9.98,1
10.24,1
10.19,1
10.01,1
10.29,1
10.54,1
10.36,1
10.81,1
11.43,1
11.58,1
11.39,1
11.83,1
11.27,1
11.38,1
10.92,1
10.42,1
10.17,1
9.72,1
9.93,1
9.99,1
8.93,1
9.59,1
9.22,1
9.01,1
9.08,1
9.41,1
9.84,1
9.2,1
9.03,1
9.08,1
9.51,1
9.13,1
9.45,1
10.09,1
10.11,1
9.13,1
9.48,1
9.56,1
9.67,1
8.83,1
8.89,1
9.01,1
9,1
8.61,1
9.16,1
8.84,1
8.81,1
8.64,1
8.01,1
8.2,1
8.65,1
8.1,1
8.19,1
7.93,1
8.73,1
8.81,1
9.07,1
9.34,1
9.39,1
9.94,1
10.13,1
10.36,1
10.27,1
11.12,1
10.81,1
11.05,1
11.43,1
11.02,1
10.37,1
10.81,1
11.04,1
11.83,1
11.98,1
11.74,1
11.4,1
11.3,1
11.84,1
12.12,1
11.92,1
12.16,1
12.2,1
12.13,1
11.15,1
11.57,1
11.29,1
11.82,1
12.01,1
11.62,1
11.41,1
12.02,1
12.11,1
12.23,1
13.06,1
12.91,1
13.22,1
13.11,1
13.8,1
13.17,1
13.3,1
12.5,1
12.72,1
12.43,1
13.07,1
13.36,1
13.37,1
13.08,1
13.23,1
13.66,1
13.1,1
13.24,1
13.89,1
14.58,1
14.87,1
14.4,1
14.32,1
14.27,1
14.03,1
14.44,1
14.77,1
15.27,1
15.07,1
14.28,1
14.14,1
13.9,1
14.14,1
14.23,1
13.53,1
13.5,1
13.78,1
14.14,1
14.28,1
14.44,1
14.27,1
14.34,1
13.69,1
13.59,1
13.12,1
13.02,1
13.22,1
13.19,1
13.32,1
13.88,1
14.69,1
14.82,1
14.75,1
15.28,1
15.19,1
15.16,1
15.5,1
15.45,1
15.69,1
15.76,1
15.5,1
16.08,1
16.4,1
16.91,1
16.9,1
16.73,1
16.85,1
16.94,1
16.72,1
16.55,1
17,1
17.59,1
17.08,1
16.59,1
16.94,1
17.03,1
16.97,1
16.96,1
17.38,1
17.4,1
17.21,1
17.63,1
17.84,1
17.74,1
17.32,1
17.27,1
17.66,1
18,1
18.59,1
18.66,1
18.94,1
18.9,1
18.79,1
18.79,1
19.79,1
19.5,1
19.52,1
19.29,1
19.68,1
19.64,1
19.26,1
19.47,1
19.83,1
19.93,1
20.07,1
19.25,1
18.91,1
19.34,1
19.83,1
20.1,1
20.95,1
20.84,1
20.91,1
20.9,1
21.62,1
21.79,1
21.51,1
21.84,1
21.58,1
21.56,1
21.88,1
21.62,1
21.28,1
20.99,1
19.93,1
20.39,1
19.4,1
19.75,1
19.6,1
19.78,1
20,1
20.4,1
21.43,1
21.5,1
21.6,1
21.12,1
21.58,1
21.97,1
21.6,1
21.49,1
20.99,1
20.77,1
21.26,1
20.88,1
21.46,1
20.29,1
20.8,1
21.37,1
21.35,1
21.09,1
20.99,1
20.6,1
20.14,1
20.28,1
20.54,1
20.43,1
20.64,1
20.3,1
20.21,1
19.86,1
20,1
19.74,1
19.86,1
20.16,1
20.61,1
20.66,1
20.89,1
20.88,1
20.92,1
21.8,1
21.87,1
21.96,1
21.85,1
22.13,1
22.37,1
21.57,1
21.93,1
22.23,1
21.72,1
22.07,1
21.36,1
20.58,1
20.12,1
20.46,1
20.06,1
19.96,1
19.76,1
19.18,1
19.69,1
19.84,1
19.57,1
18.55,1
18.67,1
18.54,1
19.14,1
19.01,1
19.74,1
19.36,1
20.22,1
20.46,1
20.63,1
20.46,1
20.76,1
20.3,1
20.42,1
19.9,1
20.22,1
20.85,1
20.97,1
21.23,1
21.1,1
21.69,1
21.56,1
21.8,1
21.88,1
21.81,1
21.8,1
21.55,1
21.97,1
22.24,1
22.06,1
21.83,1
21.99,1
22.33,1
21.84,1
21.9,1
21.91,1
22.3,1
22.34,1
22.09,1
22.55,1
22.7,1
22.86,1
22.68,1
22.67,1
22.87,1
22.79,1
22.74,1
23.2,1
23.15,1
22.56,1
22.4,1
22.75,1
22.63,1
22.46,1
22.37,1
22.32,1
21.43,1
21.83,1
22.04,1
21.52,1
21.81,1
20.57,1
20.38,1
18.89,1
18.92,1
20.51,1
20,1
20.16,1
20.03,1
19.29,1
19.08,1
18.52,1
17.81,1
16.55,1
17.37,1
17.33,1
17.18,1
17.02,1
18.32,1
18.19,1
17.56,1
18.14,1
18.2,1
17.16,1
16.73,1
17.51,1
17.56,1
18.6,1
18.71,1
18.86,1
19.31,1
19.17,1
19.12,1
19.31,1
19.54,1
19.14,1
19.03,1
18.61,1
18.73,1
18.45,1
17.49,1
17.27,1
17.28,1
17.27,1
17.57,1
18.17,1
18.64,1
18.79,1
18.65,1
18.91,1
19.02,1
19,1
18.33,1
18.39,1
19.08,1
18.61,1
19.25,1
19.6,1
19.9,1
19.82,1
19.67,1
19.85,1
19.84,1
20.55,1
20.31,1
20.54,1
20.37,1
20.36,1
20.57,1
20.18,1
19.18,1
19.13,1
19.29,1
19.52,1
19.9,1
19.75,1
19.33,1
19.39,1
19.19,1
18.7,1
18.65,1
18.74,1
19.46,1
19.31,1
19.35,1
20.52,1
20.54,1
20.71,1
20.51,1
20.72,1
21.04,1
20.99,1
21.52,1
21.71,1
21.7,1
21.49,1
21.41,1
21.93,1
21.83,1
21.85,1
21.62,1
22.24,1
22.27,1
22.67,1
22.42,1
22.03,1
22.28,1
22.07,1
22.61,1
22.82,1
22.76,1
23.15,1
23.02,1
22.8,1
22.97,1
23.18,1
23.13,1
23.05,1
22.2,1
22.76,1
22.49,1
22.63,1
23.17,1
22.95,1
22.5,1
22.75,1
22.76,1
22.93,1
23.47,1
23.68,1
24.53,1
24.56,1
24.31,1
23.75,1
23.86,1
23.57,1
23.08,1
23.1,1
22.61,1
22.61,1
23.11,1
22.91,1
22.88,1
22,1
22.61,1
21.94,1
22.21,1
21.81,1
22.46,1
23.03,1
23.34,1
23.19,1
23.23,1
23.07,1
23.3,1
23.49,1
23.79,1
23.91,1
23.43,1
23.7,1
23.58,1
23.58,1
23.85,1
24,1
24.11,1
24.08,1
24.15,1
24.34,1
24.33,1
24.35,1
24.5,1
23.84,1
23.67,1
23.42,1
23.33,1
23.36,1
23.32,1
23.62,1
23.79,1
23.8,1
24.01,1
23.99,1
23.57,1
23.55,1
23.94,1
23.82,1
24.01,1
23.94,1
23.48,1
23.78,1
24.28,1
24.2,1
24.54,1
24.77,1
24.86,1
25.01,1
24.88,1
24.77,1
24.7,1
24.94,1
24.68,1
24.93,1
25.22,1
25.18,1
24.23,1
24.33,1
24.44,1
24.94,1
25.02,1
24.44,1
24.75,1
25.02,1
24.86,1
24.45,1
24.64,1
24.47,1
23.59,1
23.88,1
23.62,1
22.91,1
22.36,1
22.65,1
23.31,1
23.86,1
23.86,1
24.06,1
24.57,1
24.68,1
24.66,1
25.07,1
25.45,1
25.53,1
25.84,1
25.81,1
25.78,1
26.21,1
26.19,1
26.47,1
26.53,1
26,1
26.21,1
26.27,1
26.14,1
25.78,1
25.82,1
26.62,1
26.95,1
26.98,1
27.13,1
27.19,1
27.26,1
27.18,1
26.84,1
26.41,1
25.73,1
25.32,1
25.79,1
26.1,1
26.24,1
25.7,1
25.54,1
25.12,1
25.11,1
25.32,1
25.56,1
25.79,1
25.53,1
24.68,1
24.86,1
24.77,1
25.21,1
25.45,1
25.63,1
25.01,1
24.98,1
24.8,1
24.69,1
24.89,1
24.42,1
24.76,1
24.24,1
24.31,1
24.97,1
24.25,1
24.02,1
24.32,1
24.14,1
24.59,1
24.39,1
24.25,1
23.99,1
23.95,1
24.44,1
24.83,1
25.4,1
25.59,1
25.16,1
24.99,1
25.43,1
25.3,1
24.57,1
24.21,1
24.68,1
24.35,1
24.2,1
23.95,1
24.54,1
24.83,1
25.25,1
25.43,1
25.09,1
25.33,1
25.03,1
24.81,1
24.56,1
24.59,1
23.83,1
23.56,1
21.85,1
21.63,1
19.84,1
21.84,1
20.78,1
22.06,1
22.19,1
23.16,1
22.67,1
23.08,1
21.96,1
21.68,1
21.71,1
22.74,1
22.63,1
22.25,1
22.82,1
23.49,1
23.47,1
23.69,1
23.44,1
22.83,1
22.29,1
23.18,1
22.67,1
21.93,1
21.59,1
21.64,1
21.44,1
21.83,1
22.01,1
21.37,1
21.24,1
20.44,1
19.28,1
19.42,1
19.95,1
20.59,1
20.02,1
20.1,1
19.41,1
18.75,1
19.19,1
19.76,1
20.65,1
20.78,1
21.77,1
21.72,1
22.12,1
22.2,1
22.67,1
22.03,1
22.37,1
21.95,1
21.89,1
22.37,1
23.11,1
22.47,1
22.8,1
24.51,1
24.22,1
23.09,1
22.21,1
22.49,1
22.97,1
22.86,1
23.02,1
23.32,1
22.11,1
22.48,1
23.15,1
22.59,1
22.64,1
22.13,1
21.65,1
21.61,1
20.92,1
20.93,1
20.17,1
20.05,1
20.98,1
21.24,1
22.61,1
22.39,1
22.66,1
23.04,1
22.75,1
22.88,1
22.11,1
22.5,1
21.79,1
21.52,1
21.22,1
21.24,1
21.24,1
20.71,1
21.46,1
21.47,1
21.67,1
21.79,1
21.75,1
21.11,1
21.45,1
21.44,1
22.08,1
22.34,1
22.05,1
21.76,1
21.83,1
22.25,1
22.38,1
22.48,1
22.3,1
22.48,1
22.88,1
22.84,1
22.94,1
23.02,1
22.84,1
23.43,1
23.5,1
23.6,1
23.37,1
23.42,1
23.66,1
23.67,1
24.02,1
23.87,1
23.86,1
23.9,1
23.88,1
23.27,1
23.65,1
23.33,1
23.26,1
23.37,1
23.19,1
23.52,1
23.48,1
23.72,1
23.76,1
23.8,1
23.81,1
23.75,1
23.9,1
23.72,1
23.51,1
22.74,1
22.87,1
23.2,1
23.15,1
22.96,1
23.45,1
23.18,1
23.48,1
23.62,1
23.73,1
23.22,1
23.11,1
22.88,1
23.2,1
23.56,1
23.35,1
23.38,1
23.39,1
23.51,1
23.63,1
23.26,1
22.98,1
23.12,1
22.93,1
